,Bundesland,Landkreis,date,infected,log(infected+1)
8528,Brandenburg,Oberhavel,31-03,99.0,4.605170185988092
8529,Brandenburg,Oberspreewald-Lausitz,31-03,18.0,2.9444389791664403
8530,Hessen,Odenwaldkreis,31-03,69.0,4.248495242049359
8531,Brandenburg,Oder-Spree,31-03,76.0,4.343805421853684
8532,Hessen,Offenbach,31-03,176.0,5.176149732573829
8533,Hessen,Offenbach am Main Städte,31-03,26.0,3.295836866004329
8534,Niedersachsen,Northeim,31-03,35.0,3.58351893845611
8535,Nordrhein-Westfalen,Olpe,31-03,134.0,4.90527477843843
8536,Baden-Württemberg,Ortenaukreis,31-03,318.0,5.765191102784844
8537,Niedersachsen,Oldenburg Städte,31-03,88.0,4.48863636973214
8538,Niedersachsen,Osnabrück,31-03,320.0,5.771441123130016
8539,Baden-Württemberg,Ostalbkreis,31-03,299.0,5.703782474656201
8540,Bayern,Ostallgäu,31-03,151.0,5.0238805208462765
8541,Niedersachsen,Osnabrück Städte,31-03,229.0,5.438079308923196
8542,Niedersachsen,Osterholz,31-03,49.0,3.912023005428146
8543,Schleswig-Holstein,Ostholstein,31-03,40.0,3.713572066704308
8544,Brandenburg,Ostprignitz-Ruppin,31-03,15.0,2.772588722239781
8545,Nordrhein-Westfalen,Paderborn,31-03,187.0,5.236441962829949
8546,Bayern,Passau,31-03,135.0,4.912654885736052
8547,Bayern,Passau Städte,31-03,44.0,3.8066624897703196
8548,Niedersachsen,Peine,31-03,61.0,4.127134385045092
8549,Bayern,Pfaffenhofen,31-03,113.0,4.736198448394496
8550,Baden-Württemberg,Pforzheim Städte,31-03,46.0,3.8501476017100584
8551,Schleswig-Holstein,Pinneberg,31-03,227.0,5.429345628954441
8552,Schleswig-Holstein,Plön,31-03,58.0,4.07753744390572
8553,Brandenburg,Potsdam Städte,31-03,111.0,4.718498871295094
8554,Brandenburg,Potsdam-Mittelmark,31-03,65.0,4.189654742026425
8555,Brandenburg,Prignitz,31-03,9.0,2.302585092994046
8556,Baden-Württemberg,Rastatt,31-03,286.0,5.659482215759621
8557,Baden-Württemberg,Ravensburg,31-03,339.0,5.8289456176102075
8558,Nordrhein-Westfalen,Recklinghausen,31-03,305.0,5.723585101952381
8559,Bayern,Regen,31-03,47.0,3.871201010907891
8560,Bayern,Regensburg,31-03,156.0,5.056245805348308
8561,Bayern,Regensburg Städte,31-03,164.0,5.10594547390058
8562,Baden-Württemberg,Rems-Murr-Kreis,31-03,406.0,6.008813185442595
8563,Nordrhein-Westfalen,Remscheid Städte,31-03,59.0,4.0943445622221
8564,Schleswig-Holstein,Rendsburg-Eckernförde,31-03,128.0,4.859812404361672
8565,Baden-Württemberg,Reutlingen,31-03,325.0,5.786897381366708
8566,Nordrhein-Westfalen,Rhein-Erft-Kreis,31-03,289.0,5.66988092298052
8567,Rheinland-Pfalz,Rhein-Hunsrück,31-03,125.0,4.836281906951478
8568,Nordrhein-Westfalen,Rhein-Kreis Neuss,31-03,346.0,5.849324779946859
8569,Rheinland-Pfalz,Rhein-Lahn,31-03,87.0,4.477336814478207
8570,Baden-Württemberg,Rhein-Neckar-Kreis,31-03,592.0,6.385194398997726
8571,Rheinland-Pfalz,Rhein-Pfalz-Kreis,31-03,62.0,4.143134726391533
8572,Nordrhein-Westfalen,Rhein-Sieg,31-03,534.0,6.282266746896006
8573,Hessen,Rheingau-Taunus-Kreis,31-03,117.0,4.770684624465665
8574,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis,31-03,200.0,5.303304908059076
8575,Bayern,Rhön-Grabfeld,31-03,46.0,3.8501476017100584
8576,Sachsen,Chemnitz Städte,31-03,111.0,4.718498871295094
8577,Bayern,Rosenheim,31-03,791.0,6.674561391814426
8578,Bayern,Rosenheim Städte,31-03,128.0,4.859812404361672
8579,Niedersachsen,Rotenburg,31-03,51.0,3.9512437185814275
8580,Bayern,Roth,31-03,118.0,4.77912349311153
8581,Bayern,Rottal-Inn,31-03,303.0,5.717027701406222
8582,Baden-Württemberg,Rottweil,31-03,154.0,5.043425116919247
8583,Thüringen,Saale-Holzland,31-03,30.0,3.4339872044851463
8584,Thüringen,Saale-Orla,31-03,37.0,3.6375861597263857
8585,Thüringen,Saalfeld-Rudolstadt,31-03,39.0,3.6888794541139363
8586,Sachsen-Anhalt,Altmarkkreis Salzwedel,31-03,15.0,2.772588722239781
8587,Saarland,Saarbrücken Städte,31-03,311.0,5.7430031878094825
8588,Saarland,Saarlouis,31-03,150.0,5.017279836814924
8589,Saarland,Saarpfalz,31-03,129.0,4.867534450455582
8590,Sachsen,Döbeln,31-03,34.0,3.5553480614894135
8591,Niedersachsen,Salzgitter Städte,31-03,52.0,3.970291913552122
8592,Sachsen-Anhalt,Dessau Städte,31-03,20.0,3.044522437723423
8593,Saarland,Sankt Wendel,31-03,75.0,4.330733340286331
8594,Niedersachsen,Schaumburg,31-03,52.0,3.970291913552122
8595,Schleswig-Holstein,Schleswig-Flensburg,31-03,76.0,4.343805421853684
8596,Thüringen,Schmalkalden-Meiningen,31-03,32.0,3.4965075614664802
8597,Sachsen-Anhalt,Halle Städte,31-03,174.0,5.1647859739235145
8598,Bayern,Schwabach Städte,31-03,36.0,3.6109179126442243
8599,Baden-Württemberg,Schwäbisch Hall,31-03,348.0,5.855071922202427
8600,Hessen,Schwalm-Eder-Kreis,31-03,158.0,5.0689042022202315
8601,Bayern,Schwandorf,31-03,132.0,4.890349128221754
8602,Baden-Württemberg,Schwarzwald-Baar-Kreis,31-03,190.0,5.25227342804663
8603,Bayern,Schweinfurt,31-03,128.0,4.859812404361672
8604,Bayern,Schweinfurt Städte,31-03,55.0,4.02535169073515
8605,Schleswig-Holstein,Segeberg,31-03,91.0,4.5217885770490405
8606,Nordrhein-Westfalen,Siegen-Wittgenstein,31-03,100.0,4.61512051684126
8607,Baden-Württemberg,Sigmaringen,31-03,341.0,5.834810737062605
8608,Nordrhein-Westfalen,Soest,31-03,205.0,5.327876168789581
8609,Nordrhein-Westfalen,Solingen Städte,31-03,100.0,4.61512051684126
8610,Niedersachsen,Soltau-Fallingbostel,31-03,28.0,3.367295829986474
8611,Thüringen,Sömmerda,31-03,23.0,3.1780538303479458
8612,Thüringen,Sonneberg,31-03,28.0,3.367295829986474
8613,Rheinland-Pfalz,Speyer Spires Städte,31-03,24.0,3.2188758248682006
8614,Brandenburg,Spree-Neiße,31-03,42.0,3.7612001156935624
8615,Niedersachsen,Stade,31-03,118.0,4.77912349311153
8616,Bayern,Starnberg,31-03,293.0,5.683579767338681
8617,Schleswig-Holstein,Steinburg,31-03,43.0,3.784189633918261
8618,Nordrhein-Westfalen,Steinfurt,31-03,386.0,5.958424693029782
8619,Sachsen-Anhalt,Jerichower Land,31-03,20.0,3.044522437723423
8620,Sachsen,Dresden Städte,31-03,311.0,5.7430031878094825
8621,Schleswig-Holstein,Stormarn,31-03,137.0,4.927253685157205
8622,Bayern,Straubing Städte,31-03,102.0,4.634728988229636
8623,Bayern,Straubing-Bogen,31-03,129.0,4.867534450455582
8624,Baden-Württemberg,Stuttgart Städte,31-03,784.0,6.665683717782408
8625,Rheinland-Pfalz,Südliche Weinstraße,31-03,86.0,4.465908118654584
8626,Rheinland-Pfalz,Südwestpfalz,31-03,60.0,4.110873864173311
8627,Thüringen,Suhl Städte,31-03,7.0,2.0794415416798357
8628,Brandenburg,Teltow-Fläming,31-03,50.0,3.9318256327243257
8629,Bayern,Tirschenreuth,31-03,501.0,6.218600119691729
8630,Sachsen,Freiberg,31-03,34.0,3.5553480614894135
8631,Bayern,Traunstein,31-03,274.0,5.616771097666572
8632,Rheinland-Pfalz,Trier Städte,31-03,60.0,4.110873864173311
8633,Rheinland-Pfalz,Trier-Saarburg,31-03,79.0,4.382026634673881
8634,Baden-Württemberg,Tübingen,31-03,676.0,6.517671272912275
8635,Baden-Württemberg,Tuttlingen,31-03,167.0,5.123963979403259
8636,Brandenburg,Uckermark,31-03,8.0,2.1972245773362196
8637,Mecklenburg-Vorpommern,Rostock Städte,31-03,59.0,4.0943445622221
8638,Niedersachsen,Uelzen,31-03,24.0,3.2188758248682006
8639,Baden-Württemberg,Ulm Städte,31-03,118.0,4.77912349311153
8640,Nordrhein-Westfalen,Unna,31-03,169.0,5.135798437050262
8641,Thüringen,Unstrut-Hainich,31-03,18.0,2.9444389791664403
8642,Bayern,Unterallgäu,31-03,108.0,4.6913478822291435
8643,Niedersachsen,Vechta,31-03,175.0,5.170483995038151
8644,Niedersachsen,Verden,31-03,72.0,4.290459441148391
8645,Nordrhein-Westfalen,Viersen,31-03,144.0,4.976733742420574
8646,Hessen,Vogelsbergkreis,31-03,53.0,3.9889840465642745
8647,Sachsen,Leipzig Städte,31-03,320.0,5.771441123130016
8648,Rheinland-Pfalz,Vulkaneifel,31-03,51.0,3.9512437185814275
8649,Hessen,Waldeck-Frankenberg,31-03,66.0,4.204692619390966
8650,Baden-Württemberg,Waldshut,31-03,98.0,4.59511985013459
8651,Nordrhein-Westfalen,Warendorf,31-03,296.0,5.6937321388027
8652,Thüringen,Wartburgkreis,31-03,22.0,3.1354942159291497
8653,Bayern,Weiden Städte,31-03,77.0,4.356708826689592
8654,Bayern,Weilheim-Schongau,31-03,209.0,5.3471075307174685
8655,Thüringen,Weimar Städte,31-03,29.0,3.4011973816621555
8656,Thüringen,Weimarer Land,31-03,26.0,3.295836866004329
8657,Bayern,Weißenburg-Gunzenhausen,31-03,94.0,4.553876891600541
8658,Sachsen-Anhalt,Magdeburg Städte,31-03,84.0,4.442651256490317
8659,Sachsen,Mittweida,31-03,34.0,3.5553480614894135
8660,Sachsen-Anhalt,Stendal,31-03,55.0,4.02535169073515
8661,Hessen,Werra-Meißner-Kreis,31-03,21.0,3.091042453358316
8662,Nordrhein-Westfalen,Wesel,31-03,228.0,5.43372200355424
8663,Niedersachsen,Wesermarsch,31-03,39.0,3.6888794541139363
8664,Rheinland-Pfalz,Westerwaldkreis,31-03,144.0,4.976733742420574
8665,Hessen,Wetteraukreis,31-03,115.0,4.7535901911063645
8666,Hessen,Wiesbaden Städte,31-03,179.0,5.19295685089021
8667,Niedersachsen,Wilhelmshaven Städte,31-03,7.0,2.0794415416798357
8668,Mecklenburg-Vorpommern,Schwerin Städte,31-03,66.0,4.204692619390966
8669,Sachsen-Anhalt,Wittenberg,31-03,88.0,4.48863636973214
8670,Niedersachsen,Wittmund,31-03,16.0,2.833213344056216
8671,Niedersachsen,Wolfenbüttel,31-03,36.0,3.6109179126442243
8672,Niedersachsen,Wolfsburg Städte,31-03,163.0,5.099866427824199
8673,Rheinland-Pfalz,Worms Städte,31-03,78.0,4.3694478524670215
8674,Bayern,Wunsiedel,31-03,198.0,5.293304824724492
8675,Nordrhein-Westfalen,Wuppertal Städte,31-03,200.0,5.303304908059076
8676,Bayern,Würzburg,31-03,202.0,5.313205979041787
8677,Bayern,Würzburg Städte,31-03,255.0,5.545177444479562
8678,Baden-Württemberg,Zollernalbkreis,31-03,349.0,5.857933154483459
8679,Rheinland-Pfalz,Zweibrücken Städte,31-03,12.0,2.5649493574615367
8680,Nordrhein-Westfalen,Aachen,01-04,359.0,5.886104031450156
8681,Nordrhein-Westfalen,Aachen Städte,01-04,538.0,6.289715570908998
8682,Sachsen-Anhalt,Anhalt-Zerbst,01-04,12.0,2.5649493574615367
8683,Sachsen-Anhalt,Bitterfeld,01-04,12.0,2.5649493574615367
8684,Sachsen-Anhalt,Köthen,01-04,12.0,2.5649493574615367
8685,Sachsen,Bautzen,01-04,71.0,4.276666119016055
8686,Sachsen,Kamenz,01-04,71.0,4.276666119016055
8687,Sachsen-Anhalt,Bördekreis,01-04,30.0,3.4339872044851463
8688,Sachsen-Anhalt,Ohrekreis,01-04,30.0,3.4339872044851463
8689,Niedersachsen,Cuxhaven,01-04,79.0,4.382026634673881
8690,Niedersachsen,Oldenburg,01-04,137.0,4.927253685157205
8691,Sachsen,Annaberg,01-04,36.0,3.6109179126442243
8692,Sachsen,Aue-Schwarzenberg,01-04,36.0,3.6109179126442243
8693,Sachsen,Mittlerer Erzgebirgskreis,01-04,36.0,3.6109179126442243
8694,Sachsen,Stollberg,01-04,36.0,3.6109179126442243
8695,Sachsen,Görlitz Städte,01-04,24.0,3.2188758248682006
8696,Sachsen,Löbau-Zittau,01-04,24.0,3.2188758248682006
8697,Sachsen,Niederschlesischer Oberlausitzkreis,01-04,24.0,3.2188758248682006
8698,Niedersachsen,Göttingen,01-04,90.0,4.51085950651685
8699,Niedersachsen,Osterode,01-04,90.0,4.51085950651685
8700,Sachsen-Anhalt,Halberstadt,01-04,21.0,3.091042453358316
8701,Sachsen-Anhalt,Quedlinburg,01-04,21.0,3.091042453358316
8702,Sachsen-Anhalt,Wernigerode,01-04,21.0,3.091042453358316
8703,Sachsen,Leipziger Land,01-04,54.0,4.007333185232471
8704,Sachsen,Muldentalkreis,01-04,54.0,4.007333185232471
8705,Mecklenburg-Vorpommern,Ludwigslust,01-04,22.0,3.1354942159291497
8706,Mecklenburg-Vorpommern,Parchim,01-04,22.0,3.1354942159291497
8707,Sachsen-Anhalt,Mansfelder Land,01-04,12.0,2.5649493574615367
8708,Sachsen-Anhalt,Sangerhausen,01-04,12.0,2.5649493574615367
8709,Mecklenburg-Vorpommern,Demmin,01-04,20.0,3.044522437723423
8710,Mecklenburg-Vorpommern,Mecklenburg-Strelitz,01-04,20.0,3.044522437723423
8711,Mecklenburg-Vorpommern,Müritz,01-04,20.0,3.044522437723423
8712,Mecklenburg-Vorpommern,Neubrandenburg Städte,01-04,20.0,3.044522437723423
8713,Sachsen,Meißen,01-04,47.0,3.871201010907891
8714,Sachsen,Riesa-Großenhain,01-04,47.0,3.871201010907891
8715,Sachsen,Delitzsch,01-04,19.0,2.995732273553991
8716,Sachsen,Torgau-Oschatz,01-04,19.0,2.995732273553991
8717,Mecklenburg-Vorpommern,Nordwestmecklenburg,01-04,19.0,2.995732273553991
8718,Mecklenburg-Vorpommern,Wismar Städte,01-04,19.0,2.995732273553991
8719,Mecklenburg-Vorpommern,Bad Doberan,01-04,16.0,2.833213344056216
8720,Mecklenburg-Vorpommern,Güstrow,01-04,16.0,2.833213344056216
8721,Sachsen-Anhalt,Merseburg-Querfurt,01-04,34.0,3.5553480614894135
8722,Sachsen-Anhalt,Saalkreis,01-04,34.0,3.5553480614894135
8723,Sachsen,Sächsische Schweiz,01-04,98.0,4.59511985013459
8724,Sachsen,Weißeritzkreis,01-04,98.0,4.59511985013459
8725,Sachsen-Anhalt,Aschersleben-Staßfurt,01-04,15.0,2.772588722239781
8726,Sachsen-Anhalt,Bernburg,01-04,15.0,2.772588722239781
8727,Sachsen-Anhalt,Schönebeck,01-04,15.0,2.772588722239781
8728,Sachsen,Plauen Städte,01-04,60.0,4.110873864173311
8729,Sachsen,Vogtlandkreis,01-04,60.0,4.110873864173311
8730,Mecklenburg-Vorpommern,Greifswald Städte,01-04,21.0,3.091042453358316
8731,Mecklenburg-Vorpommern,Ostvorpommern,01-04,21.0,3.091042453358316
8732,Mecklenburg-Vorpommern,Uecker-Randow,01-04,21.0,3.091042453358316
8733,Mecklenburg-Vorpommern,Nordvorpommern,01-04,17.0,2.8903717578961645
8734,Mecklenburg-Vorpommern,Rügen,01-04,17.0,2.8903717578961645
8735,Mecklenburg-Vorpommern,Stralsund Städte,01-04,17.0,2.8903717578961645
8736,Sachsen-Anhalt,Burgenlandkreis,01-04,17.0,2.8903717578961645
8737,Sachsen-Anhalt,Weißenfels,01-04,17.0,2.8903717578961645
8738,Sachsen,Chemnitzer Land,01-04,129.0,4.867534450455582
8739,Sachsen,Zwickau Städte,01-04,129.0,4.867534450455582
8740,Sachsen,Zwickauer Land,01-04,129.0,4.867534450455582
8741,Rheinland-Pfalz,Ahrweiler,01-04,74.0,4.31748811353631
8742,Bayern,Aichach-Friedberg,01-04,138.0,4.9344739331306915
8743,Baden-Württemberg,Alb-Donau,01-04,228.0,5.43372200355424
8744,Thüringen,Altenburger Land,01-04,27.0,3.332204510175204
8745,Rheinland-Pfalz,Altenkirchen,01-04,46.0,3.8501476017100584
8746,Bayern,Altötting,01-04,182.0,5.209486152841421
8747,Rheinland-Pfalz,Alzey-Worms,01-04,91.0,4.5217885770490405
8748,Bayern,Amberg Städte,01-04,22.0,3.1354942159291497
8749,Bayern,Amberg-Sulzbach,01-04,101.0,4.624972813284271
8750,Bayern,Ansbach,01-04,203.0,5.318119993844216
8751,Bayern,Ansbach Städte,01-04,28.0,3.367295829986474
8752,Bayern,Aschaffenburg,01-04,167.0,5.123963979403259
8753,Bayern,Aschaffenburg Städte,01-04,60.0,4.110873864173311
8754,Bayern,Augsburg,01-04,200.0,5.303304908059076
8755,Bayern,Augsburg Städte,01-04,172.0,5.153291594497779
8756,Rheinland-Pfalz,Bad Dürkheim,01-04,188.0,5.241747015059643
8757,Bayern,Bad Kissingen,01-04,105.0,4.663439094112067
8758,Rheinland-Pfalz,Bad Kreuznach,01-04,108.0,4.6913478822291435
8759,Bayern,Bad Tölz-Wolfratshausen,01-04,204.0,5.3230099791384085
8760,Baden-Württemberg,Baden-Baden Städte,01-04,91.0,4.5217885770490405
8761,Bayern,Bamberg,01-04,212.0,5.3612921657094255
8762,Bayern,Bamberg Städte,01-04,81.0,4.406719247264253
8763,Brandenburg,Barnim,01-04,82.0,4.418840607796598
8764,Bayern,Bayreuth,01-04,114.0,4.74493212836325
8765,Bayern,Bayreuth Städte,01-04,62.0,4.143134726391533
8766,Bayern,Berchtesgadener Land,01-04,108.0,4.6913478822291435
8767,Hessen,Bergstraße,01-04,186.0,5.231108616854587
8768,Berlin,Berlin,01-04,2970.0,7.9966538754626075
8769,Rheinland-Pfalz,Bernkastel-Wittlich,01-04,68.0,4.23410650459726
8770,Baden-Württemberg,Biberach,01-04,246.0,5.5093883366279774
8771,Nordrhein-Westfalen,Bielefeld Städte,01-04,169.0,5.135798437050262
8772,Rheinland-Pfalz,Birkenfeld,01-04,33.0,3.5263605246161616
8773,Rheinland-Pfalz,Bitburg-Prüm,01-04,103.0,4.6443908991413725
8774,Baden-Württemberg,Böblingen,01-04,650.0,6.478509642208569
8775,Nordrhein-Westfalen,Bochum Städte,01-04,212.0,5.3612921657094255
8776,Baden-Württemberg,Bodensee,01-04,192.0,5.262690188904886
8777,Nordrhein-Westfalen,Bonn Städte,01-04,296.0,5.6937321388027
8778,Nordrhein-Westfalen,Borken,01-04,511.0,6.238324625039508
8779,Nordrhein-Westfalen,Bottrop Städte,01-04,27.0,3.332204510175204
8780,Brandenburg,Brandenburg an der Havel Städte,01-04,22.0,3.1354942159291497
8781,Baden-Württemberg,Breisgau-Hochschwarzwald,01-04,478.0,6.171700597410915
8782,Bremen,Bremen Städte,01-04,304.0,5.720311776607412
8783,Baden-Württemberg,Calw,01-04,330.0,5.802118375377063
8784,Niedersachsen,Ammerland,01-04,87.0,4.477336814478207
8785,Bayern,Cham,01-04,201.0,5.308267697401205
8786,Nordrhein-Westfalen,Cleves,01-04,302.0,5.713732805509369
8787,Niedersachsen,Aurich,01-04,52.0,3.970291913552122
8788,Bayern,Coburg,01-04,57.0,4.060443010546419
8789,Bayern,Coburg Städte,01-04,23.0,3.1780538303479458
8790,Rheinland-Pfalz,Cochem-Zell,01-04,113.0,4.736198448394496
8791,Nordrhein-Westfalen,Coesfeld,01-04,312.0,5.746203190540153
8792,Nordrhein-Westfalen,Cologne Städte,01-04,1417.0,7.257002707092073
8793,Brandenburg,Cottbus Städte,01-04,31.0,3.4657359027997265
8794,Niedersachsen,Braunschweig Städte,01-04,168.0,5.1298987149230735
8795,Bayern,Dachau,01-04,327.0,5.793013608384144
8796,Brandenburg,Dahme-Spreewald,01-04,90.0,4.51085950651685
8797,Hessen,Darmstadt Städte,01-04,72.0,4.290459441148391
8798,Hessen,Darmstadt-Dieburg,01-04,194.0,5.272999558563747
8799,Bayern,Deggendorf,01-04,127.0,4.852030263919617
8800,Niedersachsen,Celle,01-04,93.0,4.543294782270004
8801,Bayern,Dillingen,01-04,58.0,4.07753744390572
8802,Bayern,Dingolfing-Landau,01-04,99.0,4.605170185988092
8803,Schleswig-Holstein,Dithmarschen,01-04,29.0,3.4011973816621555
8804,Bayern,Donau-Ries,01-04,118.0,4.77912349311153
8805,Rheinland-Pfalz,Donnersbergkreis,01-04,63.0,4.1588830833596715
8806,Nordrhein-Westfalen,Dortmund Städte,01-04,301.0,5.71042701737487
8807,Nordrhein-Westfalen,Duisburg Städte,01-04,308.0,5.733341276897746
8808,Nordrhein-Westfalen,Düren,01-04,255.0,5.545177444479562
8809,Nordrhein-Westfalen,Düsseldorf Städte,01-04,456.0,6.124683390894205
8810,Bayern,Ebersberg,01-04,220.0,5.3981627015177525
8811,Thüringen,Eichsfeld,01-04,59.0,4.0943445622221
8812,Bayern,Eichstätt,01-04,100.0,4.61512051684126
8813,Brandenburg,Elbe-Elster,01-04,37.0,3.6375861597263857
8814,Niedersachsen,Cloppenburg,01-04,35.0,3.58351893845611
8815,Baden-Württemberg,Emmendingen,01-04,320.0,5.771441123130016
8816,Niedersachsen,Diepholz,01-04,154.0,5.043425116919247
8817,Nordrhein-Westfalen,Ennepe-Ruhr,01-04,210.0,5.351858133476067
8818,Baden-Württemberg,Enz,01-04,143.0,4.969813299576001
8819,Bayern,Erding,01-04,332.0,5.808142489980444
8820,Thüringen,Erfurt Städte,01-04,87.0,4.477336814478207
8821,Bayern,Erlangen Städte,01-04,62.0,4.143134726391533
8822,Bayern,Erlangen-Höchstadt,01-04,74.0,4.31748811353631
8823,Nordrhein-Westfalen,Essen Städte,01-04,370.0,5.916202062607435
8824,Baden-Württemberg,Esslingen,01-04,880.0,6.78105762593618
8825,Nordrhein-Westfalen,Euskirchen,01-04,133.0,4.897839799950911
8826,Schleswig-Holstein,Flensburg Städte,01-04,25.0,3.258096538021482
8827,Bayern,Forchheim,01-04,103.0,4.6443908991413725
8828,Rheinland-Pfalz,Frankenthal Städte,01-04,22.0,3.1354942159291497
8829,Hessen,Frankfurt am Main Städte,01-04,438.0,6.0844994130751715
8830,Brandenburg,Frankfurt am Oder Städte,01-04,7.0,2.0794415416798357
8831,Baden-Württemberg,Freiburg,01-04,492.0,6.20050917404269
8832,Bayern,Freising,01-04,541.0,6.295266001439646
8833,Baden-Württemberg,Freudenstadt,01-04,180.0,5.198497031265826
8834,Bayern,Freyung-Grafenau,01-04,97.0,4.584967478670572
8835,Niedersachsen,Emden Städte,01-04,8.0,2.1972245773362196
8836,Hessen,Fulda,01-04,186.0,5.231108616854587
8837,Bayern,Fürstenfeldbruck,01-04,383.0,5.950642552587727
8838,Bayern,Fürth,01-04,169.0,5.135798437050262
8839,Bayern,Fürth Städte,01-04,96.0,4.574710978503383
8840,Bayern,Garmisch-Partenkirchen,01-04,123.0,4.820281565605037
8841,Nordrhein-Westfalen,Gelsenkirchen Städte,01-04,99.0,4.605170185988092
8842,Thüringen,Gera Städte,01-04,25.0,3.258096538021482
8843,Rheinland-Pfalz,Germersheim,01-04,70.0,4.2626798770413155
8844,Hessen,Gießen,01-04,134.0,4.90527477843843
8845,Niedersachsen,Emsland,01-04,152.0,5.030437921392435
8846,Baden-Württemberg,Göppingen,01-04,452.0,6.115892125483034
8847,Niedersachsen,Friesland,01-04,15.0,2.772588722239781
8848,Thüringen,Gotha,01-04,27.0,3.332204510175204
8849,Niedersachsen,Gifhorn,01-04,75.0,4.330733340286331
8850,Niedersachsen,Goslar,01-04,59.0,4.0943445622221
8851,Thüringen,Greiz,01-04,154.0,5.043425116919247
8852,Hessen,Groß-Gerau,01-04,215.0,5.375278407684165
8853,Bayern,Günzburg,01-04,90.0,4.51085950651685
8854,Nordrhein-Westfalen,Gütersloh,01-04,314.0,5.752572638825633
8855,Nordrhein-Westfalen,Hagen Städte,01-04,82.0,4.418840607796598
8856,Hamburg,Hamburg Städte,01-04,2406.0,7.786136437783072
8857,Niedersachsen,Grafschaft Bentheim,01-04,98.0,4.59511985013459
8858,Nordrhein-Westfalen,Hamm Städte,01-04,170.0,5.14166355650266
8859,Niedersachsen,Hamelin-Pyrmont,01-04,71.0,4.276666119016055
8860,Niedersachsen,Hanover,01-04,867.0,6.7661917146603505
8861,Bayern,Haßberge,01-04,68.0,4.23410650459726
8862,Brandenburg,Havelland,01-04,64.0,4.174387269895637
8863,Baden-Württemberg,Heidelberg Städte,01-04,168.0,5.1298987149230735
8864,Baden-Württemberg,Heidenheim,01-04,208.0,5.342334251964811
8865,Baden-Württemberg,Heilbronn,01-04,435.0,6.077642243349034
8866,Baden-Württemberg,Heilbronn city Städte,01-04,168.0,5.1298987149230735
8867,Nordrhein-Westfalen,Heinsberg,01-04,1303.0,7.1731917424865985
8868,Niedersachsen,Harburg,01-04,159.0,5.075173815233827
8869,Nordrhein-Westfalen,Herford,01-04,149.0,5.0106352940962555
8870,Nordrhein-Westfalen,Herne Städte,01-04,57.0,4.060443010546419
8871,Hessen,Hersfeld-Rotenburg,01-04,56.0,4.04305126783455
8872,Thüringen,Hildburghausen,01-04,7.0,2.0794415416798357
8873,Niedersachsen,Helmstedt,01-04,70.0,4.2626798770413155
8874,Nordrhein-Westfalen,Hochsauerlandkreis,01-04,285.0,5.655991810819852
